"ID";"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact"
42865;68;"retired";"married";"tertiary";"no";2812;"no";"no";"cellular"
12859;31;"admin.";"single";"secondary";"no";119;"no";"no";"cellular"
39528;33;"technician";"single";"tertiary";"no";109;"yes";"yes";"cellular"
21501;35;"management";"married";"tertiary";"no";854;"no";"yes";"cellular"
18171;56;"services";"married";"secondary";"no";5486;"yes";"no";"cellular"
23438;33;"management";"single";"tertiary";"no";2637;"no";"no";"cellular"
39805;46;"management";"married";"tertiary";"no";0;"yes";"no";"cellular"
36697;52;"admin.";"divorced";"secondary";"no";3029;"yes";"yes";"cellular"
43683;24;"technician";"single";"secondary";"no";598;"no";"no";"cellular"
5905;28;"blue-collar";"married";"secondary";"no";0;"yes";"no";"unknown"
3390;40;"management";"single";"tertiary";"no";157;"yes";"no";"unknown"
13845;35;"admin.";"divorced";"secondary";"no";454;"yes";"no";"cellular"
13972;45;"retired";"married";"primary";"no";-24;"no";"no";"cellular"
1928;37;"blue-collar";"single";"secondary";"no";223;"yes";"no";"unknown"
8956;32;"blue-collar";"single";"secondary";"no";255;"no";"no";"unknown"
9768;37;"admin.";"married";"secondary";"yes";0;"no";"no";"unknown"
8848;45;"services";"married";"secondary";"no";0;"no";"no";"unknown"
4464;33;"services";"married";"secondary";"no";4434;"yes";"no";"unknown"
35463;30;"admin.";"single";"secondary";"no";239;"yes";"no";"cellular"
2241;35;"management";"divorced";"tertiary";"no";538;"yes";"no";"unknown"
32865;51;"blue-collar";"married";"primary";"no";1126;"yes";"no";"cellular"
18902;55;"technician";"married";"secondary";"no";2437;"no";"no";"cellular"
24586;53;"retired";"married";"secondary";"no";38;"yes";"no";"cellular"
26075;33;"admin.";"single";"secondary";"no";0;"yes";"no";"cellular"
27732;28;"admin.";"married";"tertiary";"no";654;"no";"no";"cellular"
6960;31;"management";"single";"tertiary";"no";305;"yes";"no";"unknown"
27028;34;"management";"married";"tertiary";"no";6463;"yes";"no";"cellular"
12285;57;"technician";"single";"tertiary";"no";711;"no";"no";"unknown"
33206;44;"blue-collar";"single";"secondary";"no";0;"no";"no";"cellular"
20341;30;"management";"single";"tertiary";"no";6493;"no";"no";"cellular"
17418;31;"admin.";"married";"secondary";"no";3;"yes";"no";"cellular"
22033;33;"management";"single";"tertiary";"no";12;"no";"no";"cellular"
19777;34;"management";"married";"tertiary";"yes";38;"no";"no";"cellular"
30742;27;"management";"single";"secondary";"no";116;"yes";"no";"cellular"
32699;30;"admin.";"single";"secondary";"no";69;"yes";"no";"cellular"
36049;40;"self-employed";"married";"secondary";"no";0;"yes";"no";"cellular"
4982;34;"blue-collar";"married";"primary";"no";218;"yes";"yes";"unknown"
27078;38;"technician";"divorced";"secondary";"no";8;"no";"no";"cellular"
3140;41;"technician";"single";"tertiary";"no";6029;"yes";"no";"unknown"
25345;47;"technician";"married";"secondary";"no";826;"yes";"no";"telephone"
43312;61;"retired";"married";"secondary";"no";5196;"no";"no";"telephone"
21904;55;"blue-collar";"married";"secondary";"no";1218;"no";"no";"cellular"
33184;51;"entrepreneur";"divorced";"tertiary";"no";4;"yes";"yes";"cellular"
31131;85;"retired";"divorced";"primary";"no";7613;"no";"no";"cellular"
20197;43;"technician";"divorced";"secondary";"no";159;"no";"no";"cellular"
29354;55;"blue-collar";"married";"primary";"no";145;"no";"no";"telephone"
5377;28;"blue-collar";"single";"secondary";"no";38;"yes";"no";"unknown"
37678;40;"unemployed";"married";"secondary";"no";270;"yes";"no";"cellular"
12984;46;"blue-collar";"married";"primary";"no";14;"no";"no";"cellular"
11630;45;"technician";"married";"primary";"no";3388;"no";"no";"unknown"
25622;44;"entrepreneur";"married";"secondary";"no";2878;"yes";"no";"telephone"
16335;45;"technician";"single";"tertiary";"no";88;"no";"no";"unknown"
44484;75;"retired";"married";"primary";"no";3504;"no";"no";"telephone"
12240;48;"admin.";"married";"primary";"no";607;"no";"no";"unknown"
7988;49;"technician";"divorced";"secondary";"yes";-757;"yes";"yes";"unknown"
35228;36;"management";"married";"secondary";"no";396;"yes";"no";"cellular"
31966;43;"blue-collar";"divorced";"secondary";"no";59;"yes";"no";"cellular"
2807;59;"retired";"divorced";"primary";"no";1534;"yes";"no";"unknown"
29336;52;"admin.";"married";"secondary";"no";2851;"no";"yes";"telephone"
7769;32;"admin.";"divorced";"tertiary";"no";-127;"yes";"no";"unknown"
43650;37;"management";"married";"tertiary";"no";2283;"no";"no";"cellular"
28471;36;"technician";"married";"secondary";"no";659;"yes";"no";"cellular"
22607;49;"blue-collar";"married";"primary";"no";239;"no";"no";"cellular"
20864;41;"technician";"divorced";"secondary";"no";258;"no";"no";"cellular"
8347;23;"services";"single";"secondary";"no";342;"yes";"no";"unknown"
24360;52;"retired";"married";"secondary";"no";5423;"no";"yes";"cellular"
5629;29;"services";"single";"secondary";"no";1008;"yes";"no";"unknown"
6974;22;"services";"single";"primary";"no";35;"yes";"no";"unknown"
16452;27;"housemaid";"married";"secondary";"no";4848;"yes";"yes";"telephone"
33164;30;"services";"married";"secondary";"no";4867;"yes";"yes";"telephone"
21942;51;"technician";"married";"secondary";"no";337;"yes";"no";"cellular"
35268;41;"technician";"single";"secondary";"no";32;"yes";"no";"cellular"
41337;66;"admin.";"divorced";"secondary";"no";220;"no";"no";"cellular"
19974;35;"technician";"married";"secondary";"no";254;"no";"no";"cellular"
4060;41;"blue-collar";"married";"primary";"no";865;"no";"yes";"unknown"
1338;35;"blue-collar";"divorced";"secondary";"no";0;"yes";"no";"unknown"
35356;37;"management";"single";"tertiary";"no";815;"yes";"no";"cellular"
23596;39;"management";"married";"tertiary";"no";0;"no";"no";"cellular"
23226;33;"management";"single";"tertiary";"no";0;"no";"no";"cellular"
39151;32;"blue-collar";"married";"secondary";"no";-39;"yes";"no";"cellular"
14060;38;"technician";"married";"secondary";"no";114;"no";"no";"cellular"
34717;36;"technician";"single";"secondary";"no";7503;"yes";"no";"telephone"
13061;27;"services";"married";"primary";"no";-90;"no";"yes";"cellular"
21253;56;"blue-collar";"married";"primary";"no";2442;"no";"yes";"cellular"
13740;31;"blue-collar";"married";"secondary";"no";2;"yes";"no";"cellular"
31603;47;"management";"married";"secondary";"no";-521;"yes";"no";"cellular"
6857;30;"blue-collar";"single";"secondary";"no";397;"yes";"no";"unknown"
23126;39;"technician";"single";"secondary";"no";69;"no";"no";"cellular"
19409;46;"blue-collar";"married";"primary";"yes";575;"no";"no";"cellular"
20955;35;"management";"single";"tertiary";"no";467;"yes";"no";"cellular"
19963;47;"management";"single";"tertiary";"no";275;"no";"no";"cellular"
9161;55;"blue-collar";"married";"secondary";"no";660;"no";"no";"unknown"
20471;59;"blue-collar";"married";"primary";"no";2192;"no";"no";"cellular"
5626;31;"admin.";"married";"secondary";"no";1098;"yes";"no";"unknown"
35687;30;"blue-collar";"married";"secondary";"no";194;"yes";"no";"cellular"
32945;46;"services";"divorced";"primary";"no";3854;"yes";"no";"cellular"
15062;38;"management";"divorced";"tertiary";"no";151;"yes";"no";"cellular"
9563;59;"retired";"divorced";"primary";"no";40;"no";"no";"unknown"
45180;34;"technician";"married";"secondary";"no";1026;"no";"no";"cellular"
34247;32;"student";"single";"tertiary";"no";1138;"no";"no";"cellular"
3090;48;"technician";"single";"secondary";"no";9131;"yes";"no";"unknown"
34050;41;"unemployed";"divorced";"primary";"no";487;"no";"no";"cellular"
39549;44;"management";"married";"tertiary";"no";2365;"no";"yes";"cellular"
13357;56;"technician";"married";"secondary";"no";61;"no";"yes";"cellular"
31826;48;"admin.";"single";"secondary";"no";1234;"yes";"no";"cellular"
31328;49;"technician";"divorced";"tertiary";"no";1807;"yes";"no";"cellular"
42081;36;"blue-collar";"married";"secondary";"no";1193;"no";"no";"cellular"
20776;48;"management";"married";"tertiary";"no";5887;"no";"no";"cellular"
3628;23;"services";"single";"secondary";"no";75;"yes";"no";"unknown"
1246;26;"blue-collar";"single";"primary";"no";318;"yes";"no";"unknown"
26651;44;"self-employed";"single";"tertiary";"no";18558;"yes";"no";"cellular"
41317;28;"admin.";"single";"secondary";"no";27;"no";"no";"cellular"
7940;41;"blue-collar";"married";"primary";"no";0;"yes";"no";"unknown"
4630;43;"management";"married";"tertiary";"no";1825;"yes";"no";"unknown"
31804;27;"services";"single";"tertiary";"no";128;"no";"no";"cellular"
19207;50;"management";"divorced";"tertiary";"no";3211;"yes";"no";"cellular"
15803;35;"entrepreneur";"single";"secondary";"no";475;"no";"yes";"cellular"
20819;31;"technician";"single";"secondary";"no";4;"no";"no";"cellular"
25009;53;"management";"married";"tertiary";"no";800;"no";"no";"cellular"
36011;30;"blue-collar";"married";"secondary";"no";514;"yes";"no";"cellular"
13681;40;"admin.";"married";"secondary";"no";2621;"no";"yes";"cellular"
28145;55;"technician";"married";"secondary";"no";955;"yes";"no";"cellular"
37617;35;"blue-collar";"divorced";"secondary";"no";-566;"yes";"no";"cellular"
24978;55;"retired";"divorced";"primary";"no";1174;"yes";"no";"cellular"
41019;50;"housemaid";"divorced";"secondary";"no";0;"no";"no";"telephone"
26074;39;"housemaid";"married";"secondary";"no";4136;"yes";"no";"cellular"
41344;38;"technician";"single";"tertiary";"no";0;"no";"no";"cellular"
44912;67;"retired";"married";"primary";"no";4416;"no";"no";"cellular"
4842;36;"admin.";"married";"secondary";"no";0;"no";"no";"unknown"
5777;31;"management";"single";"tertiary";"no";682;"yes";"no";"unknown"
22183;52;"technician";"divorced";"secondary";"no";225;"no";"no";"cellular"
32794;36;"self-employed";"married";"secondary";"no";351;"yes";"no";"cellular"
42815;35;"unemployed";"single";"tertiary";"no";154;"no";"no";"cellular"
28069;54;"housemaid";"married";"secondary";"no";922;"no";"no";"telephone"
2348;33;"management";"divorced";"secondary";"no";5;"yes";"no";"unknown"
10803;47;"unemployed";"married";"secondary";"no";3287;"yes";"yes";"unknown"
18271;46;"management";"married";"secondary";"no";1114;"no";"no";"cellular"
31376;28;"student";"single";"secondary";"no";5916;"no";"no";"cellular"
22327;33;"technician";"single";"tertiary";"no";516;"no";"no";"cellular"
14020;30;"admin.";"single";"tertiary";"no";5;"no";"yes";"cellular"
11189;49;"retired";"single";"unknown";"no";332;"no";"no";"unknown"
33059;40;"blue-collar";"married";"primary";"no";106;"yes";"no";"cellular"
2619;49;"management";"married";"tertiary";"no";12482;"yes";"yes";"unknown"
28686;34;"technician";"married";"secondary";"no";508;"no";"no";"cellular"
3309;54;"technician";"married";"tertiary";"no";4582;"yes";"no";"unknown"
35805;28;"student";"single";"secondary";"no";231;"yes";"no";"cellular"
26554;46;"management";"married";"tertiary";"no";197;"no";"no";"cellular"
29526;44;"unemployed";"married";"secondary";"no";6178;"no";"no";"cellular"
27264;39;"management";"married";"tertiary";"yes";47;"no";"no";"cellular"
17247;59;"housemaid";"married";"primary";"no";0;"no";"yes";"telephone"
33611;42;"admin.";"married";"secondary";"no";0;"yes";"yes";"cellular"
24603;49;"management";"divorced";"tertiary";"no";1904;"no";"yes";"cellular"
39739;30;"admin.";"married";"secondary";"no";0;"no";"no";"cellular"
7848;35;"management";"single";"tertiary";"no";687;"yes";"no";"unknown"
32481;32;"management";"single";"tertiary";"no";8436;"yes";"no";"cellular"
10428;58;"retired";"married";"primary";"no";1761;"no";"no";"unknown"
16732;57;"retired";"married";"primary";"no";-64;"yes";"no";"telephone"
17556;30;"management";"single";"tertiary";"no";62;"yes";"no";"cellular"
40762;32;"self-employed";"single";"tertiary";"no";1815;"no";"no";"telephone"
18988;54;"blue-collar";"married";"unknown";"no";191;"no";"no";"cellular"
29924;30;"blue-collar";"married";"secondary";"no";364;"yes";"yes";"cellular"
23588;47;"services";"married";"unknown";"yes";0;"no";"no";"cellular"
21822;50;"management";"divorced";"tertiary";"no";30;"no";"no";"cellular"
31113;29;"self-employed";"single";"tertiary";"no";8749;"no";"no";"telephone"
23598;48;"housemaid";"married";"tertiary";"no";197;"no";"no";"cellular"
28222;53;"technician";"divorced";"secondary";"no";388;"yes";"yes";"cellular"
29316;53;"technician";"married";"secondary";"no";598;"no";"no";"cellular"
43699;63;"retired";"divorced";"tertiary";"no";0;"no";"no";"cellular"
32695;38;"blue-collar";"married";"primary";"no";398;"yes";"yes";"cellular"
23244;36;"management";"single";"tertiary";"no";0;"no";"no";"cellular"
38859;26;"technician";"single";"secondary";"no";3519;"yes";"no";"cellular"
37457;42;"management";"divorced";"tertiary";"no";47;"yes";"no";"cellular"
7726;45;"services";"married";"secondary";"no";475;"yes";"no";"unknown"
39652;21;"admin.";"single";"secondary";"no";524;"no";"no";"cellular"
25373;34;"self-employed";"divorced";"tertiary";"no";5722;"yes";"no";"cellular"
21482;45;"unknown";"married";"secondary";"no";2119;"no";"no";"cellular"
35373;50;"management";"married";"secondary";"no";0;"yes";"yes";"cellular"
17626;45;"entrepreneur";"married";"tertiary";"no";0;"yes";"no";"cellular"
42634;49;"management";"married";"tertiary";"no";1093;"yes";"yes";"cellular"
7737;51;"management";"divorced";"tertiary";"no";1267;"yes";"no";"unknown"
2769;44;"blue-collar";"married";"secondary";"no";0;"yes";"no";"unknown"
1049;51;"management";"married";"primary";"no";98;"yes";"no";"unknown"
33895;47;"blue-collar";"married";"secondary";"no";1230;"yes";"no";"cellular"
25904;44;"technician";"married";"primary";"no";7800;"yes";"no";"cellular"
14125;48;"admin.";"divorced";"secondary";"no";0;"no";"yes";"cellular"
31362;29;"admin.";"single";"tertiary";"no";261;"no";"no";"cellular"
14497;27;"blue-collar";"divorced";"secondary";"no";1;"yes";"no";"cellular"
4090;50;"services";"divorced";"secondary";"no";256;"yes";"no";"unknown"
16773;60;"technician";"married";"secondary";"no";0;"yes";"no";"telephone"
6867;29;"technician";"married";"secondary";"no";344;"yes";"yes";"unknown"
8082;51;"management";"divorced";"tertiary";"no";6;"no";"no";"unknown"
14229;37;"management";"married";"tertiary";"no";0;"yes";"no";"cellular"
26334;52;"management";"married";"tertiary";"no";6909;"no";"no";"cellular"
21845;31;"technician";"married";"secondary";"no";310;"yes";"no";"cellular"
18625;47;"entrepreneur";"married";"unknown";"no";1179;"yes";"yes";"cellular"
23531;37;"management";"married";"tertiary";"no";236;"no";"no";"cellular"
23906;34;"technician";"divorced";"secondary";"no";7;"yes";"yes";"cellular"
43493;21;"student";"single";"secondary";"no";546;"no";"no";"unknown"
1522;38;"unemployed";"married";"primary";"no";1147;"yes";"yes";"unknown"
43212;26;"admin.";"single";"tertiary";"no";760;"yes";"no";"cellular"
5252;35;"self-employed";"divorced";"tertiary";"no";1354;"yes";"no";"unknown"
26468;36;"self-employed";"single";"secondary";"no";20451;"no";"no";"cellular"
14235;46;"management";"married";"secondary";"no";1299;"yes";"no";"cellular"
2961;57;"retired";"married";"secondary";"no";-222;"no";"no";"unknown"
24137;34;"management";"married";"tertiary";"no";1770;"yes";"no";"unknown"
1083;38;"blue-collar";"married";"secondary";"no";22;"yes";"yes";"unknown"
15233;54;"management";"married";"tertiary";"no";364;"yes";"no";"cellular"
39969;42;"blue-collar";"married";"secondary";"no";2913;"no";"no";"cellular"
11647;43;"blue-collar";"married";"unknown";"no";-19;"no";"yes";"unknown"
3556;43;"blue-collar";"married";"primary";"no";778;"yes";"yes";"unknown"
25954;41;"technician";"single";"secondary";"no";2004;"yes";"no";"cellular"
7214;42;"admin.";"single";"unknown";"no";297;"yes";"no";"unknown"
27344;57;"management";"married";"tertiary";"no";24498;"no";"no";"cellular"
1001;47;"admin.";"married";"unknown";"no";0;"yes";"no";"unknown"
26752;47;"management";"divorced";"tertiary";"no";140;"no";"yes";"cellular"
3199;57;"management";"married";"tertiary";"no";2440;"yes";"no";"unknown"
4019;46;"services";"married";"secondary";"no";271;"yes";"no";"unknown"
28079;39;"technician";"married";"tertiary";"no";14;"no";"no";"cellular"
24283;39;"management";"married";"secondary";"no";313;"yes";"no";"cellular"
13801;30;"technician";"single";"tertiary";"no";91;"yes";"yes";"cellular"
35815;47;"blue-collar";"divorced";"primary";"no";603;"yes";"yes";"cellular"
24500;48;"management";"divorced";"tertiary";"no";757;"yes";"no";"cellular"
12291;58;"blue-collar";"married";"secondary";"no";2592;"yes";"no";"unknown"
9682;35;"blue-collar";"single";"secondary";"no";1017;"no";"no";"unknown"
37695;48;"admin.";"divorced";"unknown";"no";-70;"no";"no";"cellular"
31714;50;"services";"single";"secondary";"no";1716;"yes";"no";"cellular"
19725;54;"management";"married";"tertiary";"no";2819;"no";"no";"cellular"
34437;28;"services";"married";"secondary";"no";0;"yes";"no";"cellular"
32137;47;"unemployed";"divorced";"secondary";"yes";342;"yes";"no";"cellular"
31375;31;"services";"married";"secondary";"no";447;"no";"no";"cellular"
9345;60;"retired";"married";"secondary";"no";-1110;"yes";"no";"unknown"
33973;33;"admin.";"married";"secondary";"no";1737;"no";"no";"cellular"
36472;36;"admin.";"divorced";"secondary";"no";543;"yes";"no";"cellular"
