"ID";"day";"month";"duration";"campaign";"y"
38732;15;"may";543;3;"no"
39032;18;"may";43;1;"no"
41413;3;"sep";268;1;"no"
5489;23;"may";54;1;"no"
24714;17;"nov";240;3;"no"
18694;31;"jul";21;24;"no"
8149;2;"jun";250;2;"no"
29616;3;"feb";239;1;"yes"
11326;18;"jun";125;8;"no"
32688;17;"apr";574;1;"yes"
8981;5;"jun";83;3;"no"
21052;14;"aug";515;2;"no"
16667;24;"jul";225;1;"no"
34104;30;"apr";112;1;"no"
39362;18;"may";639;2;"yes"
2843;14;"may";230;1;"no"
8272;2;"jun";164;2;"no"
15777;21;"jul";407;11;"no"
3627;15;"may";293;2;"no"
10650;16;"jun";294;3;"no"
44877;23;"sep";405;1;"no"
2315;12;"may";325;4;"no"
39905;2;"jun";79;1;"no"
31879;9;"apr";220;1;"no"
36217;11;"may";59;1;"no"
6329;27;"may";95;1;"no"
12785;7;"jul";173;1;"no"
16753;24;"jul";332;3;"no"
2377;13;"may";207;1;"no"
31004;9;"feb";125;5;"no"
22473;22;"aug";147;4;"no"
8529;3;"jun";676;5;"no"
1724;9;"may";98;1;"no"
1327;8;"may";323;1;"no"
17340;28;"jul";819;3;"no"
34009;30;"apr";130;2;"no"
40461;3;"jul";531;3;"no"
21388;18;"aug";520;7;"yes"
18527;31;"jul";171;4;"no"
43315;16;"mar";618;1;"no"
11238;18;"jun";324;2;"no"
589;6;"may";369;1;"no"
11426;19;"jun";161;1;"no"
14558;15;"jul";289;2;"no"
19870;8;"aug";88;2;"no"
11462;19;"jun";330;1;"no"
41362;31;"aug";104;1;"no"
25230;18;"nov";102;2;"no"
43169;26;"feb";229;1;"no"
30041;4;"feb";200;3;"no"
30537;5;"feb";206;3;"no"
40049;3;"jun";218;5;"no"
13707;10;"jul";151;1;"no"
28482;29;"jan";383;2;"no"
27488;21;"nov";8;6;"no"
40513;7;"jul";432;1;"no"
44415;4;"aug";605;2;"yes"
25264;18;"nov";633;2;"no"
23475;28;"aug";85;12;"no"
40978;13;"aug";136;1;"no"
14641;15;"jul";513;5;"no"
32391;16;"apr";417;2;"no"
40298;15;"jun";205;2;"no"
2593;13;"may";161;1;"no"
2509;13;"may";76;1;"no"
25147;18;"nov";91;1;"no"
8086;2;"jun";273;1;"no"
17109;25;"jul";87;4;"no"
34707;5;"may";238;3;"no"
36509;12;"may";15;7;"no"
19321;6;"aug";275;5;"no"
16157;22;"jul";213;5;"no"
1028;7;"may";103;2;"no"
21158;14;"aug";277;4;"no"
29525;3;"feb";1635;1;"yes"
32762;17;"apr";76;1;"no"
44620;1;"sep";222;2;"yes"
36753;12;"may";309;1;"yes"
24739;18;"nov";514;2;"yes"
33804;24;"apr";384;2;"yes"
21624;19;"aug";129;4;"no"
29054;2;"feb";200;5;"no"
24959;18;"nov";272;2;"no"
4668;20;"may";114;1;"no"
23538;28;"aug";16;13;"no"
35123;6;"may";22;6;"no"
27326;21;"nov";47;1;"no"
35680;8;"may";26;1;"no"
2723;13;"may";171;2;"no"
14621;15;"jul";162;1;"no"
41957;23;"oct";210;1;"yes"
33661;20;"apr";196;2;"no"
30091;4;"feb";517;4;"no"
7643;30;"may";278;2;"no"
10522;16;"jun";93;2;"no"
8426;3;"jun";447;1;"no"
1578;8;"may";598;3;"no"
4326;19;"may";159;3;"no"
5944;26;"may";113;4;"no"
13334;8;"jul";554;3;"no"
29562;3;"feb";182;5;"no"
17650;29;"jul";375;2;"no"
44264;22;"jul";427;2;"no"
41021;13;"aug";393;2;"yes"
43268;10;"mar";127;1;"no"
8650;3;"jun";1030;6;"no"
28035;28;"jan";1121;2;"no"
16348;23;"jul";190;1;"no"
33206;20;"apr";133;1;"yes"
42912;5;"feb";132;1;"no"
23597;28;"aug";203;28;"no"
25917;19;"nov";1065;1;"no"
22051;20;"aug";381;3;"no"
40737;10;"aug";122;3;"no"
37234;13;"may";201;1;"no"
26138;20;"nov";14;7;"no"
19009;5;"aug";117;1;"no"
25375;18;"nov";364;2;"no"
43752;19;"may";212;2;"yes"
13650;9;"jul";60;1;"no"
17381;28;"jul";867;2;"yes"
11997;20;"jun";585;2;"yes"
31751;7;"apr";221;2;"no"
32233;16;"apr";404;1;"no"
40648;5;"aug";385;2;"yes"
43208;4;"mar";148;1;"yes"
18657;31;"jul";55;7;"no"
29238;2;"feb";421;1;"no"
16798;24;"jul";144;3;"no"
28347;29;"jan";394;1;"no"
27810;28;"jan";214;1;"no"
32903;17;"apr";150;2;"no"
36889;12;"may";398;2;"no"
36323;11;"may";143;3;"no"
44912;29;"sep";245;3;"yes"
28770;30;"jan";868;1;"no"
28117;28;"jan";233;1;"no"
24240;17;"nov";123;1;"no"
25576;19;"nov";58;3;"no"
10259;11;"jun";378;4;"no"
16979;25;"jul";236;8;"no"
10804;17;"jun";83;1;"no"
21167;14;"aug";135;8;"no"
38745;18;"may";157;7;"no"
25674;19;"nov";108;1;"no"
25058;18;"nov";708;1;"no"
31009;10;"feb";86;1;"no"
37922;14;"may";67;7;"no"
19390;6;"aug";101;1;"no"
18020;30;"jul";185;4;"no"
8810;4;"jun";444;3;"no"
32262;16;"apr";253;1;"no"
40815;11;"aug";75;1;"no"
36900;12;"may";464;3;"no"
43144;25;"feb";125;6;"no"
26334;20;"nov";223;1;"no"
13519;9;"jul";111;1;"no"
40056;4;"jun";280;2;"yes"
43424;6;"apr";681;1;"no"
11391;19;"jun";168;1;"no"
10187;11;"jun";86;2;"no"
30022;4;"feb";765;2;"no"
650;6;"may";29;3;"no"
28240;29;"jan";750;1;"yes"
44652;2;"sep";1440;1;"yes"
22712;25;"aug";84;4;"no"
13322;8;"jul";65;3;"no"
15084;17;"jul";58;1;"no"
32886;17;"apr";194;2;"no"
43519;21;"apr";224;2;"yes"
29996;4;"feb";207;3;"no"
244;5;"may";117;1;"no"
33694;21;"apr";110;2;"yes"
18793;31;"jul";84;7;"no"
35861;8;"may";209;2;"no"
25622;19;"nov";125;3;"no"
28282;29;"jan";404;2;"no"
22219;21;"aug";74;2;"no"
6778;28;"may";270;4;"no"
40873;12;"aug";641;1;"yes"
43438;12;"apr";235;1;"no"
1501;8;"may";210;2;"no"
34239;4;"may";117;1;"no"
11638;19;"jun";318;2;"no"
17484;28;"jul";110;4;"no"
21366;18;"aug";781;2;"no"
33663;20;"apr";22;4;"no"
17407;28;"jul";76;2;"no"
39224;18;"may";194;3;"no"
28570;29;"jan";78;2;"no"
3119;14;"may";302;16;"no"
33260;20;"apr";611;1;"no"
30345;5;"feb";1837;1;"no"
24494;17;"nov";375;1;"no"
42646;13;"jan";248;3;"yes"
38664;15;"may";71;3;"no"
25640;19;"nov";210;2;"no"
1531;8;"may";6;2;"no"
26124;19;"nov";107;2;"no"
28518;29;"jan";119;2;"no"
37006;13;"may";77;2;"no"
24527;17;"nov";182;3;"no"
13147;8;"jul";574;2;"yes"
8616;3;"jun";148;13;"no"
12653;4;"jul";150;2;"yes"
14977;16;"jul";284;8;"no"
9528;6;"jun";72;6;"no"
19950;8;"aug";124;4;"no"
403;6;"may";43;1;"no"
8293;2;"jun";74;3;"no"
20488;12;"aug";193;3;"no"
28075;28;"jan";70;2;"no"
8330;2;"jun";253;7;"no"
27451;21;"nov";85;3;"no"
29467;3;"feb";165;1;"no"
36391;11;"may";386;2;"no"
42780;28;"jan";151;1;"yes"
14402;14;"jul";229;3;"no"
44966;10;"oct";5;1;"no"
37430;13;"may";318;3;"no"
12797;7;"jul";625;1;"yes"
34661;5;"may";342;2;"no"
3187;15;"may";155;6;"no"
95;5;"may";173;1;"no"
44009;28;"jun";345;1;"yes"
32071;14;"apr";232;1;"no"
5634;23;"may";100;4;"no"
30503;5;"feb";276;5;"no"
20331;11;"aug";117;3;"no"
22503;22;"aug";557;7;"no"
11456;19;"jun";44;6;"no"
11090;18;"jun";35;3;"no"
14653;15;"jul";119;5;"no"
40540;8;"jul";83;1;"no"
10850;17;"jun";72;1;"no"
42702;18;"jan";287;5;"yes"
3189;15;"may";226;2;"no"
4040;16;"may";59;5;"no"
25074;18;"nov";201;1;"no"
10166;11;"jun";33;1;"no"
14392;14;"jul";225;2;"no"
24478;17;"nov";240;1;"no"
37484;13;"may";125;2;"no"
40485;7;"jul";94;1;"no"
23591;28;"aug";53;11;"no"
28753;30;"jan";240;1;"no"
12366;27;"jun";120;6;"no"
6366;27;"may";345;1;"no"
26304;20;"nov";88;2;"no"
26116;19;"nov";168;2;"no"
20577;12;"aug";1650;16;"no"
22567;22;"aug";296;3;"no"
37555;14;"may";259;4;"no"
44593;22;"aug";11;1;"no"
15810;21;"jul";71;9;"no"
28180;29;"jan";99;1;"no"
10534;16;"jun";92;6;"no"
27354;21;"nov";490;2;"no"
40684;7;"aug";345;2;"yes"
38263;15;"may";669;1;"yes"
6096;27;"may";222;4;"no"
44748;9;"sep";679;1;"yes"
38841;18;"may";47;4;"no"
30689;6;"feb";23;2;"no"
41410;3;"sep";104;1;"no"
21436;18;"aug";312;3;"no"
21068;14;"aug";106;6;"no"
14274;14;"jul";84;2;"no"
36871;12;"may";29;2;"no"
35948;8;"may";191;2;"no"
35035;6;"may";250;2;"no"
10181;11;"jun";113;1;"no"
15692;21;"jul";678;1;"no"
17867;30;"jul";353;6;"no"
28114;28;"jan";451;3;"no"
14013;10;"jul";200;5;"no"
26718;20;"nov";258;2;"no"
4445;20;"may";600;1;"no"
7462;29;"may";313;2;"no"
7867;30;"may";228;2;"yes"
24192;17;"nov";92;1;"no"
20688;12;"aug";711;3;"no"
37893;14;"may";134;2;"no"
26830;20;"nov";713;6;"no"
40043;3;"jun";78;2;"no"
34986;6;"may";311;1;"no"
23162;26;"aug";272;10;"no"
1177;8;"may";194;1;"no"
38083;14;"may";290;4;"no"
19393;6;"aug";192;3;"no"
29613;3;"feb";289;2;"no"
34553;5;"may";362;1;"no"
2257;12;"may";248;2;"no"
42326;16;"nov";1248;2;"yes"
33493;20;"apr";104;5;"no"
30989;9;"feb";44;2;"no"
5934;26;"may";523;2;"no"
37728;14;"may";72;2;"no"
6169;27;"may";182;2;"no"
2902;14;"may";263;1;"no"
24295;17;"nov";479;1;"no"
34512;5;"may";239;1;"no"
34723;5;"may";221;1;"no"
2134;12;"may";49;2;"no"
16630;24;"jul";302;1;"no"
44559;13;"aug";173;4;"no"
29903;4;"feb";180;1;"no"
40422;2;"jul";711;1;"yes"
18843;4;"aug";59;1;"no"
22940;26;"aug";338;9;"no"
35384;7;"may";174;1;"no"
32493;17;"apr";125;4;"no"
22760;25;"aug";250;2;"no"
37211;13;"may";110;4;"no"
19319;6;"aug";123;4;"no"
44454;5;"aug";215;1;"yes"
42348;24;"nov";325;1;"yes"
19476;7;"aug";78;2;"no"
21621;19;"aug";950;6;"yes"
27715;27;"nov";24;1;"no"
37076;13;"may";19;8;"no"
29181;2;"feb";190;4;"no"
22173;21;"aug";139;4;"no"
31559;3;"apr";115;1;"no"
12522;3;"jul";269;3;"no"
40073;4;"jun";323;1;"yes"
245;5;"may";232;3;"no"
40074;4;"jun";78;1;"no"
33772;23;"apr";164;4;"no"
31063;13;"feb";92;1;"no"
42242;12;"nov";134;2;"yes"
17755;29;"jul";935;4;"no"
8598;3;"jun";167;1;"no"
18219;30;"jul";151;10;"no"
25995;19;"nov";136;3;"no"
33529;20;"apr";189;2;"no"
31316;11;"mar";126;1;"yes"
32627;17;"apr";106;1;"no"
25929;19;"nov";434;1;"no"
3817;16;"may";161;3;"no"
45169;10;"nov";404;1;"yes"
32668;17;"apr";386;2;"no"
11915;20;"jun";10;58;"no"
40447;3;"jul";264;1;"yes"
2779;14;"may";167;1;"no"
37089;13;"may";47;1;"no"
26979;21;"nov";104;1;"no"
15801;21;"jul";474;1;"no"
25985;19;"nov";783;3;"yes"
34911;6;"may";51;1;"no"
42024;28;"oct";73;1;"no"
30732;6;"feb";115;2;"no"
12352;26;"jun";113;5;"no"
25365;18;"nov";476;2;"no"
6539;27;"may";398;3;"no"
33350;20;"apr";96;2;"no"
15173;17;"jul";489;2;"no"
24484;17;"nov";120;1;"no"
9638;6;"jun";280;3;"no"
34648;5;"may";442;2;"no"
20643;12;"aug";50;5;"no"
38090;14;"may";647;4;"yes"
8548;3;"jun";35;32;"no"
42527;18;"dec";415;7;"yes"
36139;11;"may";90;1;"no"
1996;9;"may";214;3;"no"
42502;16;"dec";325;1;"no"
14302;14;"jul";137;3;"no"
41953;23;"oct";114;4;"no"
10546;16;"jun";215;3;"no"
24226;17;"nov";75;1;"no"
3496;15;"may";561;1;"no"
31247;3;"mar";229;1;"no"
20111;11;"aug";303;2;"no"
27392;21;"nov";157;2;"no"
36440;11;"may";567;3;"no"
6795;28;"may";145;3;"no"
27157;21;"nov";128;2;"no"
16959;25;"jul";18;7;"no"
43474;14;"apr";250;1;"yes"
40885;12;"aug";307;1;"yes"
5739;26;"may";222;5;"no"
3801;16;"may";424;1;"no"
33028;17;"apr";202;3;"no"
8416;3;"jun";68;1;"no"
37913;14;"may";632;1;"no"
27730;28;"jan";59;1;"no"
32994;17;"apr";501;3;"no"
38782;18;"may";19;5;"no"
18996;4;"aug";428;2;"no"
16195;22;"jul";151;3;"no"
23206;27;"aug";130;10;"no"
25808;19;"nov";227;1;"no"
33828;27;"apr";444;1;"yes"
15235;17;"jul";155;6;"no"
44793;15;"sep";506;3;"yes"
7464;29;"may";442;3;"no"
4957;21;"may";59;2;"no"
11801;20;"jun";326;1;"no"
34329;4;"may";126;4;"no"
29680;3;"feb";124;3;"no"
30346;5;"feb";130;1;"no"
41724;7;"oct";335;1;"yes"
27349;21;"nov";654;1;"yes"
30321;5;"feb";133;1;"no"
28928;2;"feb";103;1;"no"
25778;19;"nov";131;1;"no"
34436;5;"may";332;1;"no"
7359;29;"may";122;2;"no"
12736;7;"jul";1272;3;"yes"
13410;9;"jul";296;1;"no"
8623;3;"jun";662;5;"no"
27055;21;"nov";114;3;"no"
16940;25;"jul";175;1;"no"
44580;17;"aug";128;4;"no"
42151;4;"nov";101;1;"no"
44601;25;"aug";17;1;"no"
21597;19;"aug";306;2;"no"
19450;7;"aug";186;3;"no"
44282;26;"jul";183;1;"yes"
13136;8;"jul";201;1;"no"
20814;13;"aug";81;2;"no"
13981;10;"jul";85;6;"no"
27224;21;"nov";183;3;"no"
37182;13;"may";114;1;"no"
2769;14;"may";101;2;"no"
40992;13;"aug";74;2;"no"
25517;19;"nov";58;1;"no"
17641;29;"jul";105;4;"no"
38977;18;"may";132;1;"no"
15068;17;"jul";818;1;"no"
7451;29;"may";238;3;"no"
23286;27;"aug";11;22;"no"
42777;28;"jan";154;2;"no"
43292;15;"mar";192;1;"yes"
18892;4;"aug";96;1;"no"
13601;9;"jul";140;3;"no"
19903;8;"aug";433;2;"no"
43733;17;"may";492;1;"no"
30085;4;"feb";49;2;"no"
8063;2;"jun";447;2;"no"
2581;13;"may";318;2;"no"
28980;2;"feb";269;1;"no"
29472;3;"feb";71;1;"no"
35859;8;"may";142;1;"no"
9372;6;"jun";101;2;"no"
30190;5;"feb";8;7;"no"
19175;5;"aug";263;2;"no"
17682;29;"jul";331;2;"no"
43513;21;"apr";476;1;"yes"
6181;27;"may";62;4;"no"
14428;14;"jul";166;3;"no"
27473;21;"nov";173;1;"no"
9876;9;"jun";302;1;"no"
26050;19;"nov";178;2;"no"
25227;18;"nov";196;3;"no"
27153;21;"nov";64;1;"no"
38780;18;"may";70;3;"no"
24718;17;"nov";487;1;"no"
4768;21;"may";225;1;"no"
23450;28;"aug";94;6;"no"
21924;20;"aug";214;8;"no"
7351;29;"may";488;1;"no"
25350;18;"nov";192;2;"no"
25897;19;"nov";286;1;"no"
20316;11;"aug";80;10;"no"
21355;18;"aug";268;2;"no"
43240;8;"mar";132;1;"yes"
10176;11;"jun";327;10;"no"
10584;16;"jun";141;1;"no"
44269;23;"jul";350;2;"yes"
25722;19;"nov";62;3;"no"
23241;27;"aug";313;6;"no"
36261;11;"may";197;1;"no"
41121;17;"aug";119;1;"no"
5642;26;"may";70;3;"no"
42878;4;"feb";195;6;"yes"
6741;28;"may";204;3;"no"
21428;18;"aug";67;2;"no"
18623;31;"jul";51;21;"no"
35900;8;"may";134;3;"no"
11175;18;"jun";115;1;"no"
22166;21;"aug";335;2;"no"
17756;29;"jul";313;6;"no"
6950;28;"may";172;2;"no"
36824;12;"may";242;2;"no"
4268;19;"may";7;1;"no"
14759;16;"jul";41;4;"no"
41462;7;"sep";289;1;"no"
7065;28;"may";185;6;"no"
10300;12;"jun";885;1;"yes"
25625;19;"nov";582;1;"no"
35294;7;"may";346;1;"no"
4096;19;"may";83;4;"no"
414;6;"may";180;2;"no"
19587;7;"aug";973;4;"no"
44765;10;"sep";315;6;"no"
39443;25;"may";304;1;"no"
30672;6;"feb";9;8;"no"
28086;28;"jan";100;2;"no"
8184;2;"jun";200;2;"no"
15261;17;"jul";546;6;"no"
27932;28;"jan";596;1;"no"
25138;18;"nov";54;1;"no"
10299;12;"jun";106;1;"no"
37399;13;"may";158;5;"no"
39066;18;"may";78;2;"no"
2016;9;"may";210;3;"no"
36375;11;"may";133;2;"no"
23918;29;"aug";256;2;"no"
28326;29;"jan";51;1;"no"
12576;3;"jul";389;2;"no"
1440;8;"may";119;2;"no"
6861;28;"may";269;2;"no"
1283;8;"may";124;1;"no"
11536;19;"jun";216;2;"no"
38512;15;"may";17;3;"no"
5629;23;"may";426;9;"no"
25184;18;"nov";179;2;"no"
13191;8;"jul";338;3;"no"
4207;19;"may";364;1;"no"
12671;4;"jul";548;2;"no"
35676;8;"may";174;1;"no"
38992;18;"may";53;1;"no"
42991;11;"feb";505;1;"no"
20158;11;"aug";166;2;"no"
7249;29;"may";162;2;"no"
36061;11;"may";212;1;"no"
35645;8;"may";67;2;"no"
26443;20;"nov";120;4;"no"
17047;25;"jul";102;2;"no"
35817;8;"may";196;2;"no"
3280;15;"may";171;10;"no"
22486;22;"aug";119;6;"no"
13354;8;"jul";161;1;"no"
22563;22;"aug";157;1;"no"
6436;27;"may";134;2;"no"
29701;3;"feb";134;6;"no"
12511;2;"jul";203;1;"no"
15098;17;"jul";158;1;"no"
44703;6;"sep";415;1;"yes"
32385;16;"apr";399;2;"no"
8803;4;"jun";377;1;"no"
160;5;"may";128;2;"no"
29603;3;"feb";425;1;"no"
21018;14;"aug";465;2;"no"
29826;4;"feb";42;5;"no"
30970;9;"feb";147;3;"no"
33645;20;"apr";242;3;"no"
2222;12;"may";116;2;"no"
29718;3;"feb";45;3;"no"
43978;24;"jun";134;1;"no"
7024;28;"may";92;5;"no"
26391;20;"nov";88;1;"no"
12641;4;"jul";96;2;"no"
37124;13;"may";394;3;"yes"
22208;21;"aug";156;6;"no"
15061;17;"jul";201;1;"no"
26684;20;"nov";653;1;"yes"
3730;16;"may";159;1;"no"
453;6;"may";187;1;"no"
21201;14;"aug";45;5;"no"
34747;6;"may";210;2;"no"
19744;7;"aug";160;3;"no"
17398;28;"jul";106;2;"no"
20647;12;"aug";141;5;"no"
10524;16;"jun";90;2;"no"
27275;21;"nov";16;9;"no"
36711;12;"may";313;1;"no"
5332;23;"may";85;1;"no"
39034;18;"may";326;1;"no"
9621;6;"jun";149;1;"no"
35600;7;"may";323;3;"no"
41409;3;"sep";144;2;"no"
43993;25;"jun";171;1;"no"
33240;20;"apr";450;1;"no"
26321;20;"nov";316;1;"no"
4218;19;"may";124;3;"no"
29296;2;"feb";96;1;"no"
38569;15;"may";245;9;"no"
35443;7;"may";178;1;"no"
30932;9;"feb";168;2;"no"
21952;20;"aug";194;6;"no"
11683;20;"jun";44;3;"no"
7609;30;"may";103;5;"no"
33349;20;"apr";318;1;"no"
31769;8;"apr";123;1;"no"
6070;26;"may";200;3;"no"
44025;29;"jun";222;1;"yes"
13244;8;"jul";202;2;"no"
41130;18;"aug";177;1;"no"
22377;22;"aug";54;2;"no"
1166;8;"may";162;2;"no"
13123;8;"jul";96;2;"no"
10251;11;"jun";409;3;"no"
12562;3;"jul";88;1;"no"
31040;11;"feb";56;18;"no"
3406;15;"may";71;1;"no"
30352;5;"feb";578;1;"yes"
41110;17;"aug";237;1;"no"
21150;14;"aug";636;2;"no"
13695;9;"jul";89;1;"no"
14902;16;"jul";547;2;"no"
38310;15;"may";457;1;"no"
10393;12;"jun";354;1;"no"
8145;2;"jun";313;2;"no"
41873;19;"oct";98;1;"yes"
3656;16;"may";107;6;"no"
29953;4;"feb";348;2;"no"
28759;30;"jan";138;1;"no"
18786;31;"jul";31;3;"no"
20100;11;"aug";98;2;"no"
17269;28;"jul";292;2;"no"
28608;29;"jan";190;3;"no"
45074;21;"oct";759;1;"yes"
2210;12;"may";574;6;"no"
32120;15;"apr";253;2;"no"
30403;5;"feb";196;1;"no"
21827;20;"aug";322;2;"no"
43489;16;"apr";297;4;"yes"
4790;21;"may";162;1;"no"
18252;31;"jul";408;8;"no"
39581;26;"may";56;2;"no"
37672;14;"may";8;7;"no"
19927;8;"aug";169;2;"no"
41717;7;"oct";73;2;"no"
37449;13;"may";76;7;"no"
20706;13;"aug";295;2;"no"
535;6;"may";247;1;"no"
33133;20;"apr";223;1;"no"
38356;15;"may";173;3;"no"
44936;6;"oct";608;1;"yes"
16001;22;"jul";88;1;"no"
3075;14;"may";191;1;"no"
1963;9;"may";488;2;"no"
31757;8;"apr";325;2;"no"
22446;22;"aug";148;2;"no"
42591;31;"dec";646;3;"no"
26622;20;"nov";123;3;"no"
27348;21;"nov";362;1;"no"
44220;16;"jul";457;2;"yes"
34438;5;"may";214;1;"no"
10452;12;"jun";232;2;"no"
2752;14;"may";328;4;"no"
3348;15;"may";402;1;"no"
44247;21;"jul";104;1;"no"
36263;11;"may";552;2;"no"
33671;20;"apr";106;3;"no"
16764;24;"jul";129;2;"no"
19311;6;"aug";174;4;"no"
10233;11;"jun";67;3;"no"
5030;21;"may";178;1;"no"
37843;14;"may";88;1;"no"
12259;23;"jun";655;4;"no"
18837;4;"aug";89;1;"no"
42841;3;"feb";336;2;"yes"
25994;19;"nov";258;2;"no"
3943;16;"may";130;3;"no"
41854;16;"oct";95;1;"no"
25868;19;"nov";127;1;"no"
4178;19;"may";23;1;"no"
5935;26;"may";147;2;"no"
31393;24;"mar";144;2;"yes"
19926;8;"aug";118;2;"no"
12281;24;"jun";103;6;"no"
1530;8;"may";192;2;"no"
3003;14;"may";380;4;"no"
21094;14;"aug";78;2;"no"
24523;17;"nov";155;1;"no"
26253;20;"nov";370;1;"no"
3343;15;"may";229;1;"no"
35254;7;"may";172;1;"no"
2440;13;"may";118;1;"no"
27646;21;"nov";1555;2;"yes"
12056;20;"jun";196;4;"no"
37987;14;"may";60;5;"no"
35760;8;"may";49;1;"no"
25511;19;"nov";137;4;"no"
14727;15;"jul";889;5;"yes"
6896;28;"may";109;1;"no"
8496;3;"jun";220;2;"no"
6205;27;"may";114;1;"no"
27379;21;"nov";1571;1;"yes"
9664;6;"jun";197;2;"no"
37507;13;"may";1279;3;"yes"
42110;2;"nov";182;1;"yes"
550;6;"may";416;1;"no"
13847;10;"jul";182;1;"no"
43358;25;"mar";282;2;"no"
28725;30;"jan";182;3;"no"
30084;4;"feb";140;4;"no"
6665;28;"may";210;1;"no"
10548;16;"jun";119;1;"no"
27694;21;"nov";147;2;"no"
40666;6;"aug";111;1;"no"
26272;20;"nov";176;1;"no"
36704;12;"may";116;1;"no"
8000;2;"jun";185;2;"no"
42799;29;"jan";403;2;"yes"
10555;16;"jun";227;1;"no"
26425;20;"nov";93;2;"no"
35703;8;"may";265;1;"no"
15405;18;"jul";133;5;"no"
6024;26;"may";63;3;"no"
18247;31;"jul";75;14;"no"
15761;21;"jul";295;3;"no"
42457;9;"dec";265;1;"yes"
516;6;"may";198;3;"no"
11337;18;"jun";92;2;"no"
7895;30;"may";43;5;"no"
10789;17;"jun";145;1;"no"
31546;2;"apr";206;1;"no"
7162;29;"may";109;1;"no"
43900;9;"jun";722;2;"no"
19920;8;"aug";88;5;"no"
292;5;"may";742;2;"no"
38300;15;"may";223;1;"no"
24002;29;"aug";140;2;"no"
4894;21;"may";228;1;"no"
38483;15;"may";36;2;"no"
20016;8;"aug";72;6;"no"
28580;29;"jan";246;2;"no"
18868;4;"aug";408;1;"no"
19172;5;"aug";459;2;"no"
29750;4;"feb";131;1;"no"
29205;2;"feb";144;1;"no"
20231;11;"aug";140;2;"no"
40726;7;"aug";384;1;"no"
28299;29;"jan";392;1;"no"
2782;14;"may";260;1;"no"
27252;21;"nov";10;7;"no"
3679;16;"may";29;1;"no"
30355;5;"feb";130;4;"no"
10232;11;"jun";124;4;"no"
8307;2;"jun";358;3;"no"
33333;20;"apr";159;2;"no"
38806;18;"may";27;7;"no"
39056;18;"may";334;2;"no"
36020;11;"may";30;4;"no"
39882;2;"jun";160;2;"yes"
25217;18;"nov";139;2;"no"
34293;4;"may";110;4;"no"
31548;3;"apr";189;2;"no"
34244;4;"may";297;4;"yes"
9751;9;"jun";174;1;"no"
2606;13;"may";354;2;"no"
1900;9;"may";1080;5;"no"
22521;22;"aug";239;2;"no"
17423;28;"jul";73;2;"no"
4416;20;"may";656;1;"no"
15189;17;"jul";160;6;"no"
7193;29;"may";315;1;"no"
19426;6;"aug";79;3;"no"
369;6;"may";218;1;"no"
40864;12;"aug";449;1;"yes"
2802;14;"may";200;1;"no"
28943;2;"feb";152;1;"no"
5950;26;"may";402;2;"no"
24644;17;"nov";599;2;"no"
15244;17;"jul";122;17;"no"
18417;31;"jul";92;2;"no"
40458;3;"jul";438;2;"yes"
8414;3;"jun";23;1;"no"
15993;22;"jul";74;13;"no"
30231;5;"feb";162;2;"no"
24580;17;"nov";48;1;"no"
28411;29;"jan";194;1;"no"
42832;2;"feb";102;1;"no"
24103;29;"oct";171;1;"yes"
14927;16;"jul";322;4;"no"
11500;19;"jun";32;1;"no"
33993;30;"apr";800;1;"yes"
30360;5;"feb";75;1;"no"
891;7;"may";230;1;"no"
6597;28;"may";332;1;"no"
27979;28;"jan";296;1;"no"
36670;12;"may";324;1;"no"
22030;20;"aug";559;3;"no"
42053;29;"oct";262;1;"no"
6122;27;"may";130;2;"no"
37271;13;"may";43;1;"no"
27329;21;"nov";98;1;"no"
452;6;"may";79;1;"no"
43211;4;"mar";220;7;"no"
29104;2;"feb";60;1;"no"
45209;17;"nov";1127;5;"yes"
4214;19;"may";480;1;"no"
37438;13;"may";308;3;"no"
2501;13;"may";289;1;"no"
42419;4;"dec";360;2;"yes"
44948;7;"oct";122;1;"no"
39545;26;"may";251;1;"no"
30720;6;"feb";214;5;"no"
42488;14;"dec";269;1;"no"
12252;23;"jun";82;5;"no"
37568;14;"may";11;15;"no"
42464;9;"dec";87;6;"no"
31235;3;"mar";499;1;"yes"
12958;7;"jul";160;5;"no"
14616;15;"jul";135;1;"no"
35013;6;"may";141;2;"no"
5566;23;"may";95;14;"no"
38760;18;"may";536;2;"yes"
10383;12;"jun";160;2;"no"
33963;30;"apr";830;1;"yes"
23885;29;"aug";245;2;"no"
42577;29;"dec";155;1;"yes"
25427;18;"nov";129;2;"no"
40064;4;"jun";224;1;"yes"
15260;17;"jul";27;1;"no"
12614;4;"jul";246;1;"no"
25108;18;"nov";52;1;"no"
32663;17;"apr";1311;2;"yes"
20541;12;"aug";152;2;"no"
13854;10;"jul";259;1;"no"
6730;28;"may";72;1;"no"
13221;8;"jul";266;1;"no"
29688;3;"feb";124;4;"no"
35653;8;"may";33;1;"no"
17968;30;"jul";85;2;"no"
28032;28;"jan";411;2;"no"
15868;21;"jul";251;3;"no"
945;7;"may";223;3;"no"
44252;22;"jul";5;1;"no"
30497;5;"feb";122;5;"no"
29572;3;"feb";428;1;"no"
10884;17;"jun";89;1;"no"
25955;19;"nov";236;1;"no"
3081;14;"may";546;1;"no"
5762;26;"may";374;1;"no"
